"","sp","quadrat","AWR_yr","n_stems_yr"
"1026","fram","1609",2.23718035392369e-05,0.133333333333333
"1027","fram","1610",3.61411839284371e-05,0.2
"1028","fram","1627",5.55229647752416e-06,0.0666666666666667
"1029","fram","1629",1.90859939602684e-05,0.0666666666666667
"1030","fram","1703",1.02238070696583e-05,0.0666666666666667
"1031","fram","1707",6.91569316781995e-05,0.2
"1032","fram","1716",7.43724506148123e-05,0.0666666666666667
"1033","fram","1727",8.48639243063107e-06,0.0666666666666667
"1034","fram","1807",0.000331839560009499,0.0666666666666667
"1035","fram","1832",2.18010752643414e-05,0.0666666666666667
"1036","fram","1913",5.17574055396645e-05,0.0666666666666667
"1037","fram","1929",2.46382904377925e-05,0.133333333333333
"1038","fram","2004",1.98789303329981e-05,0.0666666666666667
"1039","fram","2008",6.930924695124e-06,0.0666666666666667
"1040","fram","2032",8.31628250332847e-05,0.0666666666666667
"1041","frni","0202",6.90604774156601e-05,0.333333333333333
"1042","frni","0402",6.09153713716686e-06,0.0666666666666667
"1043","frni","0806",8.4983047729337e-06,0.0666666666666667
"1044","frni","1004",3.82452273748889e-05,0.333333333333333
"1045","frpe","0604",8.50898247782983e-06,0.0666666666666667
"1046","frpe","0803",1.21792891028044e-05,0.0666666666666667
"1047","frpe","0815",8.50898247782983e-06,0.0666666666666667
"1048","frpe","0910",1.66162798372883e-05,0.0666666666666667
"1049","frpe","1002",1.21792891028044e-05,0.0666666666666667
"1050","frpe","1005",6.94971055201339e-06,0.0666666666666667
"1051","frpe","1204",2.85105869210297e-05,0.2
"1052","frpe","1305",5.5676407889458e-06,0.0666666666666667
"1053","frpe","1410",1.8201391486982e-05,0.2
"1054","frpe","1508",1.21792891028044e-05,0.0666666666666667
"1055","frsp","0303",3.12486953458735e-05,0.0666666666666667
"1056","frsp","0503",5.24725241318518e-05,0.2
"1057","frsp","0803",8.4983047729337e-06,0.0666666666666667
"1058","frsp","0806",8.4983047729337e-06,0.0666666666666667
"1059","frsp","0907",8.4983047729337e-06,0.0666666666666667
"1060","frsp","1010",1.40585483428141e-05,0.133333333333333
"1061","frsp","1305",1.21647649551841e-05,0.0666666666666667
"1062","frsp","1312",1.0238034264089e-05,0.0666666666666667
"1063","havi","0110",1.28373871124526e-05,0.2
"1064","havi","0120",3.02266456832965e-06,0.0666666666666667
"1065","havi","0122",0.000151125216970163,0.533333333333333
"1066","havi","0123",0.000376509922749346,0.933333333333333
"1067","havi","0124",0.000143285978366639,0.466666666666667
"1068","havi","0127",7.30953552786645e-05,0.466666666666667
"1069","havi","0202",7.71244315097594e-05,0.8
"1070","havi","0203",1.53440276157777e-05,0.0666666666666667
"1071","havi","0206",9.18196497457868e-06,0.133333333333333
"1072","havi","0209",1.18103121285922e-05,0.0666666666666667
"1073","havi","0219",1.6982799498543e-05,0.133333333333333
"1074","havi","0224",3.45044397532232e-05,0.466666666666667
"1075","havi","0227",6.57619282328338e-05,0.266666666666667
"1076","havi","0303",7.76890303560447e-05,0.666666666666667
"1077","havi","0304",0.000304990772667312,2.73333333333333
"1078","havi","0305",2.79630984595846e-05,0.333333333333333
"1079","havi","0306",0.000157676886404325,0.266666666666667
"1080","havi","0307",9.11279474042512e-05,0.733333333333333
"1081","havi","0308",4.3130810140521e-06,0.0666666666666667
"1082","havi","0310",1.0246857631895e-05,0.0666666666666667
"1083","havi","0317",5.50858569139749e-05,0.4
"1084","havi","0322",5.87997938814096e-05,0.533333333333333
"1085","havi","0323",3.47461984197189e-06,0.0666666666666667
"1086","havi","0403",9.53347073882116e-05,0.866666666666667
"1087","havi","0404",0.000147282751945791,0.6
"1088","havi","0405",3.24394041069011e-06,0.0666666666666667
"1089","havi","0406",3.42896995789239e-05,0.533333333333333
"1090","havi","0407",2.28151342888773e-05,0.2
"1091","havi","0409",4.89475368374279e-05,0.533333333333333
"1092","havi","0410",2.16106149106002e-05,0.2
"1093","havi","0412",6.3256829400361e-06,0.0666666666666667
"1094","havi","0413",7.19147212091711e-05,0.333333333333333
"1095","havi","0415",1.55088369737673e-05,0.133333333333333
"1096","havi","0418",1.79133452219445e-05,0.2
"1097","havi","0419",5.46539898330049e-06,0.0666666666666667
"1098","havi","0420",3.19475935139015e-05,0.2
"1099","havi","0421",6.57000608352456e-06,0.133333333333333
"1100","havi","0504",4.3130810140521e-06,0.0666666666666667
"1101","havi","0505",0.000151918078465107,1.53333333333333
"1102","havi","0506",3.91708155482008e-05,0.466666666666667
"1103","havi","0507",3.28100192599787e-05,0.4
"1104","havi","0508",5.12854416021433e-05,0.4
"1105","havi","0509",0.000131924744665407,0.6
"1106","havi","0510",4.21633528683816e-05,0.266666666666667
"1107","havi","0512",5.06120106456013e-05,0.266666666666667
"1108","havi","0516",4.42019632041604e-05,0.333333333333333
"1109","havi","0518",3.24394041069011e-06,0.0666666666666667
"1110","havi","0519",2.05632959579367e-05,0.2
"1111","havi","0603",2.90064094444309e-05,0.266666666666667
"1112","havi","0604",0.0004446656475028,3.93333333333333
"1113","havi","0605",0.000123320366271383,1.53333333333333
"1114","havi","0606",0.000208623226602336,2.4
"1115","havi","0607",3.02106759091894e-05,0.333333333333333
"1116","havi","0609",1.37214774738669e-05,0.133333333333333
"1117","havi","0610",2.17920568413335e-05,0.4
"1118","havi","0611",7.74731706437212e-05,0.266666666666667
"1119","havi","0614",3.47461984197189e-06,0.0666666666666667
"1120","havi","0616",2.89633725410751e-05,0.266666666666667
"1121","havi","0703",3.71821147805762e-05,0.333333333333333
"1122","havi","0704",0.000284678444505295,3.46666666666667
"1123","havi","0705",0.000209595379535428,2.53333333333333
"1124","havi","0706",0.000218454374543647,2.4
"1125","havi","0707",6.20186189788983e-05,0.6
"1126","havi","0713",5.26197934187233e-06,0.0666666666666667
"1127","havi","0715",2.92221253126014e-05,0.133333333333333
"1128","havi","0716",1.84331370193848e-05,0.2
"1129","havi","0717",4.68398013241752e-05,0.4
"1130","havi","0804",5.26197934187233e-06,0.0666666666666667
"1131","havi","0805",8.22335629568749e-05,1.06666666666667
"1132","havi","0806",0.000622663587052354,1.6
"1133","havi","0807",8.81440244634973e-05,0.933333333333333
"1134","havi","0808",5.48407057462715e-06,0.133333333333333
"1135","havi","0812",6.3256829400361e-06,0.0666666666666667
"1136","havi","0814",6.37346893119643e-05,0.733333333333333
"1137","havi","0815",3.89787795063614e-05,0.333333333333333
"1138","havi","0816",0.000259423983694085,1.06666666666667
"1139","havi","0817",0.000109072897118341,0.533333333333333
"1140","havi","0818",1.0246857631895e-05,0.0666666666666667
"1141","havi","0907",9.88287407651659e-06,0.133333333333333
"1142","havi","0913",8.81414494363635e-06,0.0666666666666667
"1143","havi","0914",5.82717593141133e-05,0.4
"1144","havi","0915",5.16199394513025e-06,0.0666666666666667
"1145","havi","0918",3.04686428169439e-05,0.266666666666667
"1146","havi","1014",3.09519936585623e-05,0.333333333333333
"1147","havi","1015",5.26197934187233e-06,0.0666666666666667
"1148","havi","1016",2.67600726418465e-05,0.133333333333333
"1149","havi","1018",3.37421020661224e-05,0.2
"1150","havi","1115",0.000117512258764744,1.53333333333333
"1151","havi","1116",5.20572503138228e-05,0.333333333333333
"1152","havi","1117",1.89490299526803e-05,0.2
"1153","havi","1214",1.80860629030913e-05,0.133333333333333
"1154","havi","1215",0.000170703682057268,0.866666666666667
"1155","havi","1314",3.85456635155315e-05,0.2
"1156","havi","1315",1.05297361433376e-05,0.2
"1157","havi","1514",2.33480422449636e-05,0.2
"1158","havi","1515",1.44397636737891e-05,0.2
"1159","havi","1711",2.7785933672938e-05,0.0666666666666667
"1160","havi","1714",5.94015819016279e-05,0.2
"1161","havi","1811",1.57890858150564e-05,0.2
"1162","havi","1922",9.51439231681258e-06,0.0666666666666667
"1163","havi","2012",2.41353692619835e-05,0.0666666666666667
"1164","havi","2013",1.87701589984434e-05,0.133333333333333
"1165","havi","2026",3.40002360068921e-05,0.333333333333333
"1166","iibe","1604",4.43305400326964e-06,0.0666666666666667
"1167","ilve","0103",0.00012502996353072,0.866666666666667
"1168","ilve","0104",2.34760753410335e-05,0.333333333333333
"1169","ilve","0202",2.26159879779851e-05,0.133333333333333
"1170","ilve","0414",2.03949184722931e-05,0.266666666666667
"1171","ilve","0605",6.49524906292354e-06,0.0666666666666667
"1172","ilve","0710",4.43305400326964e-06,0.0666666666666667
"1173","juci","1203",2.47767016073735e-05,0.0666666666666667
"1174","juni","0105",6.6227999976881e-05,0.133333333333333
"1175","juni","0307",2.47767016073735e-05,0.0666666666666667
"1176","juni","1101",2.69369612341161e-05,0.133333333333333
"1177","juni","1409",5.27293911339233e-06,0.0666666666666667
"1178","libe","0101",0.00215818128667227,11.3333333333333
"1179","libe","0102",0.00215626127420735,11.8
"1180","libe","0103",0.00233808096730056,12.6
"1181","libe","0104",0.00130727858317063,7.8
"1182","libe","0105",0.00250213975068654,12.3333333333333
"1183","libe","0106",0.00154042872311695,9.46666666666667
"1184","libe","0107",0.000300190226159806,2.46666666666667
"1185","libe","0108",0.000458250935846681,2.26666666666667
"1186","libe","0109",0.000854602956714032,7.06666666666667
"1187","libe","0110",0.000364748291883478,3.73333333333333
"1188","libe","0119",0.000141179560522047,0.6
"1189","libe","0120",1.18932753422728e-05,0.0666666666666667
"1190","libe","0121",1.8775404755043e-05,0.4
"1191","libe","0122",7.34377829003184e-05,1.06666666666667
"1192","libe","0123",0.000202832699083678,2.13333333333333
"1193","libe","0124",4.89066884128434e-05,0.6
"1194","libe","0125",0.000285290831276919,2.8
"1195","libe","0126",0.000640722422541555,6.46666666666667
"1196","libe","0127",0.00238036304158581,18.2
"1197","libe","0128",0.00170484959279577,13.7333333333333
"1198","libe","0129",0.00163291565763795,10.5333333333333
"1199","libe","0130",0.00043466070899304,3.46666666666667
"1200","libe","0132",4.00172820043081e-05,0.6
"1201","libe","0201",0.00241200492667815,16.2
"1202","libe","0202",0.00311536945355456,14.6
"1203","libe","0203",0.00203130818539409,11.9333333333333
"1204","libe","0204",0.00283999012505298,19
"1205","libe","0205",0.00281033858914168,19.0666666666667
"1206","libe","0206",0.0014014037783093,9.8
"1207","libe","0207",0.000209041872871755,1.73333333333333
"1208","libe","0208",0.00123933418051396,8.46666666666667
"1209","libe","0209",0.00050321740055721,4.26666666666667
"1210","libe","0210",0.000144831412449918,1.86666666666667
"1211","libe","0211",9.94249694568614e-05,1.13333333333333
"1212","libe","0212",9.11454969549124e-06,0.2
"1213","libe","0219",3.63601872211746e-05,0.466666666666667
"1214","libe","0220",4.17776761390604e-05,0.466666666666667
"1215","libe","0222",2.65071830406797e-05,0.333333333333333
"1216","libe","0223",8.59651742319779e-05,1.13333333333333
"1217","libe","0224",2.56518760316849e-05,0.333333333333333
"1218","libe","0225",4.00997016135004e-05,0.4
"1219","libe","0232",5.3721091942136e-06,0.133333333333333
"1220","libe","0301",0.00469276231418494,33.2666666666667
"1221","libe","0302",0.00120488961170372,10.8
"1222","libe","0303",0.00138462677316424,10.7333333333333
"1223","libe","0304",0.000361269953666188,2.86666666666667
"1224","libe","0305",0.00025886222546971,2.06666666666667
"1225","libe","0306",0.000749377205897214,7.26666666666667
"1226","libe","0307",0.000231410528839304,1.26666666666667
"1227","libe","0308",0.00177760558824674,12.1333333333333
"1228","libe","0309",0.00045721695678361,4.86666666666667
"1229","libe","0310",2.44740795648993e-05,0.333333333333333
"1230","libe","0311",0.00037056840203235,1.66666666666667
"1231","libe","0312",0.00156240180724374,9.06666666666667
"1232","libe","0313",0.000330372871598224,3.13333333333333
"1233","libe","0314",2.08833116946144e-05,0.133333333333333
"1234","libe","0316",7.15331556679479e-05,0.6
"1235","libe","0317",4.88683689906357e-05,0.533333333333333
"1236","libe","0318",0.000146070299551126,1.4
"1237","libe","0319",1.22955943418092e-05,0.133333333333333
"1238","libe","0321",8.3198554874138e-06,0.133333333333333
"1239","libe","0323",3.58747758330186e-06,0.0666666666666667
"1240","libe","0401",0.00317077524320171,30.9333333333333
"1241","libe","0402",0.00112441455448016,12.2
"1242","libe","0403",0.000499413219632115,4.26666666666667
"1243","libe","0404",2.0587215892293e-05,0.4
"1244","libe","0408",0.00046327963733896,3.86666666666667
"1245","libe","0409",0.00101594483805535,8
"1246","libe","0410",0.00023149315224037,2.2
"1247","libe","0411",0.00106359261238248,7.8
"1248","libe","0412",0.000820878413235839,3.4
"1249","libe","0413",8.64779392047888e-05,1.13333333333333
"1250","libe","0414",0.000990307917414739,3.33333333333333
"1251","libe","0415",4.72208534270574e-05,0.6
"1252","libe","0416",0.000619382847612988,3.4
"1253","libe","0417",6.04610763161117e-05,0.4
"1254","libe","0419",8.99003635234165e-06,0.0666666666666667
"1255","libe","0430",2.36551634346054e-06,0.0666666666666667
"1256","libe","0431",5.51569931554758e-06,0.0666666666666667
"1257","libe","0501",0.00171963862934642,20
"1258","libe","0502",0.000186049549527045,2.06666666666667
"1259","libe","0503",7.36527177284378e-05,1.06666666666667
"1260","libe","0504",2.02471000560921e-05,0.4
"1261","libe","0508",2.76958637677559e-05,0.466666666666667
"1262","libe","0509",0.000179166168388966,2
"1263","libe","0510",0.000198172673117393,2.06666666666667
"1264","libe","0511",9.88128089233491e-05,0.866666666666667
"1265","libe","0512",1.97007946920316e-05,0.4
"1266","libe","0513",6.67105832421088e-06,0.133333333333333
"1267","libe","0515",0.000181924088044687,1.66666666666667
"1268","libe","0516",3.43218240953998e-05,0.2
"1269","libe","0601",0.000225745364103015,3.2
"1270","libe","0602",7.5223543863137e-06,0.133333333333333
"1271","libe","0603",3.76306613657235e-05,0.733333333333333
"1272","libe","0606",3.74244050127764e-06,0.0666666666666667
"1273","libe","0609",2.36059075881273e-05,0.333333333333333
"1274","libe","0610",0.000152060492271309,1.6
"1275","libe","0611",1.14606198569506e-05,0.133333333333333
"1276","libe","0613",0.000107753569709111,1.4
"1277","libe","0614",0.000184552426323856,2.53333333333333
"1278","libe","0701",0.000133594344857989,1.86666666666667
"1279","libe","0702",7.09074208821351e-05,1.06666666666667
"1280","libe","0703",0.000115627848297708,1.66666666666667
"1281","libe","0704",2.80452201760388e-06,0.0666666666666667
"1282","libe","0705",3.86915407529563e-05,0.6
"1283","libe","0707",4.57741498613616e-06,0.0666666666666667
"1284","libe","0708",3.58836945381035e-05,0.4
"1285","libe","0715",0.000307777307172415,2.13333333333333
"1286","libe","0716",1.98765213692476e-05,0.133333333333333
"1287","libe","0801",0.0013650581301307,14.4
"1288","libe","0802",0.000373154382106526,4.66666666666667
"1289","libe","0803",0.000102923441164274,1.46666666666667
"1290","libe","0804",8.79607882417444e-05,1.06666666666667
"1291","libe","0805",1.95523513991965e-05,0.266666666666667
"1292","libe","0806",6.18760178722286e-05,0.866666666666667
"1293","libe","0807",6.100234046553e-05,0.666666666666667
"1294","libe","0808",2.36551634346054e-06,0.0666666666666667
"1295","libe","0813",3.00659285075307e-06,0.0666666666666667
"1296","libe","0814",4.57741498613616e-06,0.0666666666666667
"1297","libe","0815",6.10795684473818e-06,0.133333333333333
"1298","libe","0816",5.2631304273069e-05,0.266666666666667
"1299","libe","0901",0.00184911445710421,20.4666666666667
"1300","libe","0902",0.00070279190031593,9.33333333333333
"1301","libe","0903",5.57228627975537e-05,0.733333333333333
"1302","libe","0904",3.12945878551558e-05,0.6
"1303","libe","0905",0.000109338712098832,1.66666666666667
"1304","libe","0906",0.000271422171340329,4.26666666666667
"1305","libe","0907",0.000205072470487849,3.86666666666667
"1306","libe","0908",7.15376147613892e-05,1.13333333333333
"1307","libe","0913",2.9382939829335e-06,0.0666666666666667
"1308","libe","0915",5.93714456954757e-05,0.6
"1309","libe","0916",1.96114546979458e-05,0.133333333333333
"1310","libe","1001",0.00228779995372896,27.2666666666667
"1311","libe","1002",0.00120178874823184,14.9333333333333
"1312","libe","1003",5.59879353271833e-05,0.933333333333333
"1313","libe","1004",0.000149185073980766,1.86666666666667
"1314","libe","1005",0.000390411905746528,6
"1315","libe","1006",0.000781916467577826,10.2
"1316","libe","1007",0.000444783902312322,6.53333333333333
"1317","libe","1008",1.9292340172076e-05,0.4
"1318","libe","1009",1.12747414071256e-05,0.2
"1319","libe","1010",2.36551634346054e-06,0.0666666666666667
"1320","libe","1013",5.51569931554758e-06,0.0666666666666667
"1321","libe","1015",3.00659285075307e-06,0.0666666666666667
"1322","libe","1016",5.31016462181484e-05,0.4
"1323","libe","1017",5.01764764980713e-05,0.466666666666667
"1324","libe","1101",0.00116246155153157,14.8666666666667
"1325","libe","1102",0.000941811422833338,12.2
"1326","libe","1103",0.000931636487035568,11.4666666666667
"1327","libe","1104",0.000304469771854192,4.86666666666667
"1328","libe","1105",0.000675408431455636,9.73333333333333
"1329","libe","1106",0.000552160248906787,8.33333333333333
"1330","libe","1107",0.000449328240088559,6.06666666666667
"1331","libe","1108",8.28636358018431e-06,0.133333333333333
"1332","libe","1115",1.44425389145342e-05,0.2
"1333","libe","1116",5.04099557632928e-05,0.6
"1334","libe","1117",7.58400783688923e-06,0.133333333333333
"1335","libe","1126",3.00659285075307e-06,0.0666666666666667
"1336","libe","1201",0.00122328711919475,16.4666666666667
"1337","libe","1202",0.00110753047276866,15.6
"1338","libe","1203",0.000772492106632266,11.4
"1339","libe","1204",0.000872324158575872,11.4666666666667
"1340","libe","1205",0.000890202375202995,12.0666666666667
"1341","libe","1206",0.000749162654175473,10.3333333333333
"1342","libe","1207",0.000307908513504925,5
"1343","libe","1208",0.000393808388931662,5.73333333333333
"1344","libe","1209",0.000101992258083154,1.6
"1345","libe","1210",9.85039734601582e-06,0.2
"1346","libe","1211",7.92445079340908e-05,1
"1347","libe","1212",3.76521118462087e-05,0.533333333333333
"1348","libe","1215",0.000147806586865409,1.26666666666667
"1349","libe","1216",0.000144059000035339,0.533333333333333
"1350","libe","1217",0.00010244944600295,0.266666666666667
"1351","libe","1301",0.00149423981027158,17.7333333333333
"1352","libe","1302",0.00120670216946713,15.0666666666667
"1353","libe","1303",0.000918522295991259,12.9333333333333
"1354","libe","1304",0.00119684739180994,15.7333333333333
"1355","libe","1305",0.000856847825787732,11
"1356","libe","1306",0.00046725693598862,6.86666666666667
"1357","libe","1307",0.000161194723732321,2.73333333333333
"1358","libe","1308",0.00039407120537281,5.46666666666667
"1359","libe","1309",0.000388209055358945,5.93333333333333
"1360","libe","1310",0.000107876687984448,1.6
"1361","libe","1311",0.000312421591186104,4.4
"1362","libe","1315",0.000173328485511131,1.13333333333333
"1363","libe","1316",0.000120311273351764,0.6
"1364","libe","1401",0.00215206047594702,24.8666666666667
"1365","libe","1402",0.00171460231350413,21.0666666666667
"1366","libe","1403",0.00148396767303355,17.0666666666667
"1367","libe","1404",0.00111064474885078,11.7333333333333
"1368","libe","1405",0.000847426976922225,10.1333333333333
"1369","libe","1406",0.000317677791320011,4
"1370","libe","1407",0.000442653766604737,5.33333333333333
"1371","libe","1408",0.000447149750744799,5.46666666666667
"1372","libe","1409",0.000511499176601336,6.26666666666667
"1373","libe","1410",0.000451765238151699,5.33333333333333
"1374","libe","1411",0.000218264284393063,3
"1375","libe","1414",4.81327256653753e-05,0.6
"1376","libe","1415",7.55456292124399e-05,0.666666666666667
"1377","libe","1416",5.59149799818377e-05,0.466666666666667
"1378","libe","1501",0.00148828205323375,14.0666666666667
"1379","libe","1502",0.00226226146033695,18.4
"1380","libe","1503",0.00164659200800222,16.2
"1381","libe","1504",0.00155717018106816,19.5333333333333
"1382","libe","1505",0.000461327933445826,6.6
"1383","libe","1506",6.73774123679916e-05,1.2
"1384","libe","1507",0.000267157236482185,3.86666666666667
"1385","libe","1508",0.000540416420103737,7.46666666666667
"1386","libe","1509",0.000946897558229604,11.3333333333333
"1387","libe","1510",0.000607392315846755,8.73333333333333
"1388","libe","1511",7.2286198907845e-05,1.26666666666667
"1389","libe","1513",0.000145356303156221,0.666666666666667
"1390","libe","1514",0.000102280597100498,0.666666666666667
"1391","libe","1515",9.86339347218097e-05,0.733333333333333
"1392","libe","1516",2.87852382790883e-05,0.266666666666667
"1393","libe","1520",0.000106025025926921,0.866666666666667
"1394","libe","1601",0.00300881841169755,23
"1395","libe","1602",0.00271502988246322,21.7333333333333
"1396","libe","1603",0.00233800005254988,22
"1397","libe","1604",0.00223410199669026,24.8
"1398","libe","1605",0.00154057385710429,21.8
"1399","libe","1606",0.00031050226857141,3.8
"1400","libe","1607",0.000218917541551704,2.86666666666667
"1401","libe","1608",3.8987870903074e-05,0.733333333333333
"1402","libe","1609",9.00512024803963e-05,1.26666666666667
"1403","libe","1610",7.17030640285853e-05,1.06666666666667
"1404","libe","1612",0.000192116195409249,1.26666666666667
"1405","libe","1613",0.000622296794023787,5.33333333333333
"1406","libe","1614",7.58323713589027e-05,0.6
"1407","libe","1615",1.11387382416622e-05,0.133333333333333
"1408","libe","1620",3.95951234531122e-05,0.6
"1409","libe","1621",7.57652542241432e-05,0.466666666666667
"1410","libe","1622",1.46302490110388e-05,0.266666666666667
"1411","libe","1625",1.06853718308743e-05,0.2
"1412","libe","1627",1.98765213692476e-05,0.133333333333333
"1413","libe","1628",8.92683959898658e-06,0.133333333333333
"1414","libe","1630",2.0594615734443e-05,0.466666666666667
"1415","libe","1632",5.74795344394907e-05,0.466666666666667
"1416","libe","1701",0.00238165066050512,16.9333333333333
"1417","libe","1702",0.00164995645900378,13.2666666666667
"1418","libe","1703",0.00220797844009145,19.1333333333333
"1419","libe","1704",0.00237980858398101,26.8
"1420","libe","1705",0.002389011358584,24.7333333333333
"1421","libe","1706",0.00033455568169228,4.46666666666667
"1422","libe","1707",0.00131499313205746,17.1333333333333
"1423","libe","1708",0.000350345396629856,4.73333333333333
"1424","libe","1709",7.07821449823459e-05,1.13333333333333
"1425","libe","1710",2.87608535210719e-05,0.533333333333333
"1426","libe","1711",0.000195973248694125,2.46666666666667
"1427","libe","1712",0.00111813657155243,6.73333333333333
"1428","libe","1713",0.000849414241738496,4.46666666666667
"1429","libe","1714",2.21607182702072e-05,0.266666666666667
"1430","libe","1721",0.000358216962418473,2
"1431","libe","1722",6.30553188728493e-05,0.4
"1432","libe","1732",0.000472346697391676,3.46666666666667
"1433","libe","1801",0.00186323116985491,19.0666666666667
"1434","libe","1802",0.00133235471028108,16.2666666666667
"1435","libe","1803",0.00175247141173877,15.0666666666667
"1436","libe","1804",0.00188456213647438,21.5333333333333
"1437","libe","1805",0.00161607403335687,18.8
"1438","libe","1806",0.000644942441057815,8.6
"1439","libe","1807",0.00177505731099401,20.2
"1440","libe","1808",0.00180565738221801,20.6666666666667
"1441","libe","1809",0.00062803378066946,8.26666666666667
"1442","libe","1810",0.000373871217963255,5.4
"1443","libe","1811",0.000936979564598311,8.73333333333333
"1444","libe","1812",0.00181032573466145,12.8
"1445","libe","1813",0.000727515178804796,4.06666666666667
"1446","libe","1814",0.000672592711152539,5.2
"1447","libe","1818",1.08878085097612e-05,0.2
"1448","libe","1822",0.000588330281973823,3.53333333333333
"1449","libe","1823",0.000445203316597546,2.06666666666667
"1450","libe","1901",0.00202529416720347,20.6
"1451","libe","1902",0.00232319693346502,22.3333333333333
"1452","libe","1903",0.00215709023294489,19.8666666666667
"1453","libe","1904",0.00259348584369023,26.7333333333333
"1454","libe","1905",0.00129003646357283,17.4
"1455","libe","1906",0.00145491894914252,18.8666666666667
"1456","libe","1907",0.00194737039447714,19.2
"1457","libe","1908",0.0017786412192197,19.6666666666667
"1458","libe","1909",0.00179074098407263,20.2666666666667
"1459","libe","1910",0.00133398786302394,15
"1460","libe","1911",0.00158655061054456,14.7333333333333
"1461","libe","1912",0.000902954307419371,8.93333333333333
"1462","libe","1913",0.000780947125452271,6.4
"1463","libe","1914",0.000254934100552292,2.86666666666667
"1464","libe","1922",4.59031729016581e-05,0.266666666666667
"1465","libe","1924",1.96386903301788e-05,0.2
"1466","libe","1929",2.08408258667251e-05,0.2
"1467","libe","1932",2.7176773084749e-05,0.333333333333333
"1468","libe","2001",0.00247494702912423,17.6666666666667
"1469","libe","2002",0.00183278333873688,19.0666666666667
"1470","libe","2003",0.00202833159929974,21.2
"1471","libe","2004",0.00350589216026199,31
"1472","libe","2005",0.00159307210920734,21.1333333333333
"1473","libe","2006",0.00175302655011902,21.8
"1474","libe","2007",0.00208376071738433,20.3333333333333
"1475","libe","2008",0.00156669567870327,16.4
"1476","libe","2009",0.000687781959838995,7.13333333333333
"1477","libe","2010",0.00080830327643388,8.26666666666667
"1478","libe","2011",0.00146361447845038,10.0666666666667
"1479","libe","2012",0.00102124841163968,8
"1480","libe","2013",0.00124801735351777,11.1333333333333
"1481","libe","2014",0.000591887168800267,5.46666666666667
"1482","libe","2024",0.000268944381545147,1.66666666666667
"1483","libe","2026",8.26871063234004e-05,0.533333333333333
"1484","libe","2027",2.30172857387844e-05,0.133333333333333
"1485","libe","2031",4.09228765714788e-05,0.133333333333333
"1486","libe","2032",0.000328202929638916,1.86666666666667
"1487","litu","0116",4.42975131430104e-05,0.0666666666666667
"1488","litu","0117",3.02910051339749e-05,0.0666666666666667
"1489","litu","0202",1.17677966055477e-05,0.133333333333333
"1490","litu","0220",1.95855993695964e-05,0.2
"1491","litu","0231",1.0997120683641e-05,0.0666666666666667
"1492","litu","0301",0.000143190855898165,0.133333333333333
"1493","litu","0307",1.28149979766476e-05,0.0666666666666667
"1494","litu","0311",1.0997120683641e-05,0.0666666666666667
"1495","litu","0317",6.4798146276352e-06,0.0666666666666667
"1496","litu","0320",1.69422452358577e-05,0.0666666666666667
"1497","litu","0402",1.47954748031517e-05,0.0666666666666667
"1498","litu","0431",0.000126462082072101,0.6
"1499","litu","0509",0.000210411519112209,0.0666666666666667
"1500","litu","0604",1.69422452358577e-05,0.0666666666666667
"1501","litu","0606",0.000135508528786844,0.2
"1502","litu","0703",6.4798146276352e-06,0.0666666666666667
"1503","litu","0803",1.0997120683641e-05,0.0666666666666667
"1504","litu","0806",9.49688112179456e-06,0.0666666666666667
"1505","litu","0811",4.2060129856289e-06,0.0666666666666667
"1506","litu","0812",5.27215561560652e-06,0.0666666666666667
"1507","litu","0813",1.0997120683641e-05,0.0666666666666667
"1508","litu","0823",1.92588688160254e-05,0.0666666666666667
"1509","litu","0903",5.39024517277999e-05,0.333333333333333
"1510","litu","0908",9.33800030285903e-06,0.0666666666666667
"1511","litu","0912",6.4798146276352e-06,0.0666666666666667
"1512","litu","0929",3.69106217051274e-05,0.0666666666666667
"1513","litu","1011",2.44153112758548e-05,0.0666666666666667
"1514","litu","1106",1.28149979766476e-05,0.0666666666666667
"1515","litu","1107",1.98732712383383e-05,0.2
"1516","litu","1117",7.83362912635473e-06,0.0666666666666667
"1517","litu","1204",4.2060129856289e-06,0.0666666666666667
"1518","litu","1206",1.46101559184655e-05,0.133333333333333
"1519","litu","1305",5.26481605479062e-05,0.2
"1520","litu","1306",2.46420026494196e-05,0.133333333333333
"1521","litu","1406",7.55095935845488e-06,0.0666666666666667
"1522","litu","1407",2.22678545711529e-05,0.0666666666666667
"1523","litu","1408",1.13478703613237e-05,0.0666666666666667
"1524","litu","1410",4.03499867632361e-05,0.333333333333333
"1525","litu","1509",7.83362912635473e-06,0.0666666666666667
"1526","litu","1510",2.19501506682272e-05,0.133333333333333
"1527","litu","1604",5.15925190296509e-06,0.0666666666666667
"1528","litu","1730",6.62647988351481e-05,0.0666666666666667
"1529","litu","1731",5.82047955343548e-05,0.133333333333333
"1530","litu","1808",2.78528068618457e-05,0.0666666666666667
"1531","litu","1813",7.78680776387694e-05,0.2
"1532","litu","1831",4.35535327797723e-05,0.333333333333333
"1533","litu","1910",4.00729877280364e-05,0.133333333333333
"1534","litu","1932",5.73797174949294e-06,0.0666666666666667
"1535","litu","2001",5.92555833847203e-05,0.2
"1536","litu","2028",9.33800030285903e-06,0.0666666666666667
"1537","loma","0301",3.20243847992745e-05,0.133333333333333
